Population,Town,State,Latitude,Longitude,Retailer,General,News,Educational,Juvenile,DepartmentStore,DrugStore,GiftStore,CirculatingLibrary,SecondHand,OldandRare,Medical,Law,Religious,Foreign,Wholesale,Music,X
237031,Columbus,OHIO,39.9611755,-82.9987942,"Bergener, Albert H., 264 S. High St. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
237031,Columbus,OHIO,39.9611755,-82.9987942,"Book Nook (Mary L. Evans), 9 E. State St. DCJN",NA,1,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,dcjn
237031,Columbus,OHIO,39.9611755,-82.9987942,"Buckeye News Co., 288 N. 4th St. WN",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,wn
237031,Columbus,OHIO,39.9611755,-82.9987942,"Clark, Mary L., Kelmscott Library, 17 W. Gray St. GiCN",NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,hcn
237031,Columbus,OHIO,39.9611755,-82.9987942,"College Bookstore, H. L. Long, 1836 N. High St. GSEN",1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,gsen
237031,Columbus,OHIO,39.9611755,-82.9987942,"Columbus Book Exchange, 14 E. Chestnut St. S",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,s
237031,Columbus,OHIO,39.9611755,-82.9987942,"Columbus D. G. Co. (R. H. Schneff), 168-178 N. High St. D",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
237031,Columbus,OHIO,39.9611755,-82.9987942,"Diehl Office Equipment Co., 43-45 E. Gay St. Gij",NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,hj
237031,Columbus,OHIO,39.9611755,-82.9987942,"Dum, Geo. F., Co., 36 E. 5th Ave. OER",NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,oer
237031,Columbus,OHIO,39.9611755,-82.9987942,"Dunn, Taft Co., 84 N. High St. D",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
237031,Columbus,OHIO,39.9611755,-82.9987942,"Evans, Mary L., 109 S. High St. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
237031,Columbus,OHIO,39.9611755,-82.9987942,"Jackson & Jackson, 416 W. 4th Ave. Dr",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,u
237031,Columbus,OHIO,39.9611755,-82.9987942,"Lazarus, F. & R., Co. (W. J. Huber) D",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
237031,Columbus,OHIO,39.9611755,-82.9987942,"Lutheran Book Concern, 55-59 E. Main St. RJNF (German)",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,rjnf
237031,Columbus,OHIO,39.9611755,-82.9987942,"McClelland & Co., 26 N. High St. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
237031,Columbus,OHIO,39.9611755,-82.9987942,"Newbook Library, 68 E. Broad St. (Fiction) CJN",NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,cjn
237031,Columbus,OHIO,39.9611755,-82.9987942,"Nookery, The, Medical Arts Bldg., 327 E. State St. Gir",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,hr
237031,Columbus,OHIO,39.9611755,-82.9987942,"Pettibone-McLean Co., 73 E. State St. GGiCJ",1,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,ghcj
237031,Columbus,OHIO,39.9611755,-82.9987942,"Todd's Pharmacy (P. E. Todd), 2467 W. Broad St. Dr",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,u
237031,Columbus,OHIO,39.9611755,-82.9987942,"Varsity Supply Co. (A. G. Geren), 1600 N. High St. GEN",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gen
237031,Columbus,OHIO,39.9611755,-82.9987942,"White, Z. L., Co., 104 N. High St. DN",NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dn
9343,Conneaut,OHIO,41.9475551,-80.5542409,"Guthrie, J. H. Dr.N.",NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,un
2000,Covington,OHIO,40.1172727,-84.3538367,"Worley, George N",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n
5000,Cuyahoga Falls,OHIO,41.1339449,-81.4845585,"Riegel's News & Confectionery Store, 37 S. Front St. N",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n
153830,Dayton,OHIO,39.7589478,-84.1916069,Alder & Childs D,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
153830,Dayton,OHIO,39.7589478,-84.1916069,"Catholic Library Store Co., Witte-Tegenkamp Co., I 13 S. Ludlow St. GR (Catholic)",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,gr
153830,Dayton,OHIO,39.7589478,-84.1916069,"Christian Publishing Association, 5th & Ludlow Sts. R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,r
153830,Dayton,OHIO,39.7589478,-84.1916069,"Elder & Johnston Co. (Fred Fleischauer), 4th & Main St. DCJN",NA,1,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,dcjn
153830,Dayton,OHIO,39.7589478,-84.1916069,"Evans, Miss, Book Shop, 123 N. Main St. GiCJ",NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,hcj
153830,Dayton,OHIO,39.7589478,-84.1916069,"Everybody's Book Shop Co., 21 W. 5th St. Gi",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,h
153830,Dayton,OHIO,39.7589478,-84.1916069,"Lincoln Press Co., 1127 Reibold Bldg. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
153830,Dayton,OHIO,39.7589478,-84.1916069,"Lindemuth & Co., 1205 E. 5th St. Gi",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,h
153830,Dayton,OHIO,39.7589478,-84.1916069,"Myers, Carl J., 339 E. 5th St. S",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,s
153830,Dayton,OHIO,39.7589478,-84.1916069,"Oelman, W. F., & Co. D",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
153830,Dayton,OHIO,39.7589478,-84.1916069,"Pettibone-McLean Co., 23 W. 2nd St. GSCJN",1,1,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,gscjn
153830,Dayton,OHIO,39.7589478,-84.1916069,"Rike-Kumler Co. (Miss P. M. Hale), 2nd & Main Sts. D",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
153830,Dayton,OHIO,39.7589478,-84.1916069,"Thompson's Book Store, 932 E. 5th St. GSO",1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,gso
153830,Dayton,OHIO,39.7589478,-84.1916069,"United Brethren Pub. House (W. R. Funk, agt.), 230-250 W. 5th St.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,r
153830,Dayton,OHIO,39.7589478,-84.1916069,"Wilkie News Co., 125 S. Ludlow St. N",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n
153830,Dayton,OHIO,39.7589478,-84.1916069,"Young, Katherine E., 37 E. 5th St. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
8876,Defiance,OHIO,41.2844933,-84.3557802,Standard Stores Co. D,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
8756,Delaware,OHIO,40.2986724,-83.067965,Hardin & Gallant G,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
8756,Delaware,OHIO,40.2986724,-83.067965,"Lemley, Sherman T. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
8756,Delaware,OHIO,40.2986724,-83.067965,University Bookstore GSEL,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,gsel
7500,Dover,OHIO,40.5206198,-81.4740054,"O'Donnell, H. B., 203 Factory St. GN",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gn
21411,East Liverpool,OHIO,40.6186756,-80.5772928,"Ogilvie, D. M., & Co., 5th St. D",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
21411,East Liverpool,OHIO,40.6186756,-80.5772928,"Treasure Chest, 420 Market St. GiC",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,hc
21411,East Liverpool,OHIO,40.6186756,-80.5772928,"Wilson, J. S., Wilson Staty. Co., Io E. 5th St. GN",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gn
18000,Elyria,OHIO,41.3683798,-82.1076486,"Central Book Store, Williams & Thomas GC",1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,gc
18000,Elyria,OHIO,41.3683798,-82.1076486,"Lersch, John, & Co. D",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
20000,Findlay,OHIO,41.04422,-83.6499321,"Wolgamut Drug Store (O. M. Wolgamut), 319 S. Main St. - Dr.",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,u
20000,Findlay,OHIO,41.04422,-83.6499321,"Hutchinson, J. A. Dr",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,u
20000,Findlay,OHIO,41.04422,-83.6499321,"Jackson, C. F., Co. (George Stringfellow), 500-508 S. Main St. Dr",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,u
9597,Fostoria,OHIO,41.156998,-83.4168702,Book Shop (Van Horn & Thomas) GGiCJ,1,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,ghcj
9597,Fostoria,OHIO,41.156998,-83.4168702,"Shutt, J. A. (The Fair) D",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
9939,Fremont,OHIO,41.3503303,-83.1218634,"Birkmier, H. W., Drug Store, Front St. Dr",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,u
9939,Fremont,OHIO,41.3503303,-83.1218634,"Grund, H. C., Drug Store, Front St. E",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,e
9939,Fremont,OHIO,41.3503303,-83.1218634,"McAllister, R. D., Bookstore, Front St. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
9939,Fremont,OHIO,41.3503303,-83.1218634,"Myers, Mrs. K. M., Drug Store, W. State St. Dr.",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,u
9939,Fremont,OHIO,41.3503303,-83.1218634,"Posy Shop, Groghan St. Gi",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,h
9939,Fremont,OHIO,41.3503303,-83.1218634,"Smith, B. B., Drug Store, Front St. Dr",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,u
7374,Galion,OHIO,40.7336687,-82.7899026,"Baumgartner, S.J., 219 Harding Way, E. Gij",NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,hj
7374,Galion,OHIO,40.7336687,-82.7899026,Gelanliter's Dr.N,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,un
6070,Gallipolis,OHIO,38.809803,-82.2023691,"Moore, Sherwood A., Co. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
6070,Gallipolis,OHIO,38.809803,-82.2023691,"New Book Shop, Inc. (Albert L. Rathburn), Opera House Bldg. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
751,Gambier,OHIO,40.3756194,-82.3971038,Kenyon College Bookstore E,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,e
1800,Granville,OHIO,40.0681192,-82.5196037,Denison Book Exchange E,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,e
1800,Granville,OHIO,40.0681192,-82.5196037,Ullman Drug Store Dr,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,u
7104,Greenville,OHIO,40.1028264,-84.6330115,Banner Book Store G,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
7104,Greenville,OHIO,40.1028264,-84.6330115,"Fitzgerald, Mrs. Clara D. C",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,c
7104,Greenville,OHIO,40.1028264,-84.6330115,Palace Dept. Store D,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
7104,Greenville,OHIO,40.1028264,-84.6330115,"Wenger, R. E. (Chas. Howorth) GGiEN",1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ghen
39675,Hamilton,OHIO,39.3995008,-84.5613355,"Halperin & Son, 338 High St. N",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n
39675,Hamilton,OHIO,39.3995008,-84.5613355,"Robinson-Schwenn Co., High St. & Journal Sq. DGij",1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ghj
800,Hiram,OHIO,41.3125552,-81.1437098,Hiram College Bookstore E,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,e
15000,Ironton,OHIO,38.5367471,-82.6829406,"Berg, Geo., 213-215 S. 22nd St. D",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
15000,Ironton,OHIO,38.5367471,-82.6829406,"Brandt Bros., IIII S. 3rd St. D",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
15000,Ironton,OHIO,38.5367471,-82.6829406,"Cook, C. P., Ironton Book Store, 315 Center St. GGiEJN",1,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ghejn
15000,Ironton,OHIO,38.5367471,-82.6829406,"Hill Bros., (Jas. M. Hill), 206 Center St. N",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n
4800,Kent,OHIO,41.1536674,-81.3578859,Steiner's Bookstore (E. R. Steiner) GGiCN,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,ghcn
7185,Kenton,OHIO,40.6469982,-83.6096516,"Gilmore, Chas. G. Gi",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,h
3300,Lakewood,OHIO,41.4819932,-81.7981908,"Buckeye Bookery, 1262 Cook Ave. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
3300,Lakewood,OHIO,41.4819932,-81.7981908,"Pyke's, Bernice, Bookshop, 15709 Detroit Ave. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
3300,Lakewood,OHIO,41.4819932,-81.7981908,"Waugh's Book Shop, 15012 Detroit Ave. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
14706,Lancaster,OHIO,39.7136754,-82.5993294,"Gillespie, C. P. N",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n
14706,Lancaster,OHIO,39.7136754,-82.5993294,"Lancaster Book Shop (Miss Sears & Miss Zarbaugh), 129 S. Broad St. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
41306,Lima,OHIO,40.742551,-84.1052256,"Deisel Co., 21 Public Sq. D",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
41306,Lima,OHIO,40.742551,-84.1052256,"Holstine, Gus, Dry Goods Co., Inc. D",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
41306,Lima,OHIO,40.742551,-84.1052256,"Hunter, C. M., Public Sq. GGiDr",1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ghu
41306,Lima,OHIO,40.742551,-84.1052256,"Schell, C. E., 226 N. Main St. GJN",1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gjn
41306,Lima,OHIO,40.742551,-84.1052256,"Snook, Carl, 118 W. High St. N",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n
41306,Lima,OHIO,40.742551,-84.1052256,"Webb Book & Bible Co., 141 W. Spring St. GR",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,gr
37295,Lorain,OHIO,41.452819,-82.1823746,Bretz Book & Music Store G,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,g
37295,Lorain,OHIO,41.452819,-82.1823746,"Eldred & Co., 334 Broadway GGiERC",1,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,gherc
27824,Mansfield,OHIO,40.75839,-82.5154471,"Reinewald, Chas. N",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n
27824,Mansfield,OHIO,40.75839,-82.5154471,"Ritter, Charles, Co., Inc., 67 N. Main St. GGijN",1,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ghjn
27824,Mansfield,OHIO,40.75839,-82.5154471,"Walter, F. A., Co., W. Third St. N",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n
15140,Marietta,OHIO,39.415352,-81.4548436,"Gruber, L., & Sons Co., 155-157 Front St. D",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
15140,Marietta,OHIO,39.415352,-81.4548436,"Hartman Book Store, 286 Front St. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
15140,Marietta,OHIO,39.415352,-81.4548436,"Milliken, S. A., Co. ER",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,er
15140,Marietta,OHIO,39.415352,-81.4548436,"Sugden, Charles, Book Store GEJ",1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gej
28591,Marion,OHIO,40.5886699,-83.1285242,"Bever & Hudson, 127 W. Center St. N",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n
28591,Marion,OHIO,40.5886699,-83.1285242,"Uhler-Phillips Co. (Mr. Young), Prospect & Center St. D",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
28591,Marion,OHIO,40.5886699,-83.1285242,"Wiant, Chas. G. GGijN",1,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ghjn
11634,Martin's Ferry,OHIO,40.0959055,-80.724526,"Shane, S. J. N",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n
3576,Marysville,OHIO,40.2364486,-83.3671432,"City Book Store (L. W. Hazen), IoS N. Main St. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
17428,Massillon,OHIO,40.7967244,-81.5215093,"Bahney, E. F., Co., Io E. Main St. GGijN",1,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ghjn
17428,Massillon,OHIO,40.7967244,-81.5215093,News Exchange N,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n
4271,Miamisburg,OHIO,39.6428362,-84.2866083,"Andrews, C. H., 5 S. Main St. N",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n
23594,Middletown,OHIO,39.5150576,-84.3982763,"Book Shop, The (Aydelott & Littell), IoI2 Central Ave. GGi",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,gh
23594,Middletown,OHIO,39.5150576,-84.3982763,"Dixie News Stand, Main St. N",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n
23594,Middletown,OHIO,39.5150576,-84.3982763,"Dysert Art Shop, 1336 Central Ave. Gi",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,h
23594,Middletown,OHIO,39.5150576,-84.3982763,"Johnson Drug Store, Central Ave. Dr",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,u
23594,Middletown,OHIO,39.5150576,-84.3982763,"Ross, John, Co. (John Ross) D",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
9237,Mount Vernon,OHIO,40.3933956,-82.4857181,"Blake, Mrs. F. W., Kokosing Lunch & Gift Shop Gi",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,h
9237,Mount Vernon,OHIO,40.3933956,-82.4857181,"Goodell, R. S., Co. (Lamson & Brentlinger)",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
9237,Mount Vernon,OHIO,40.3933956,-82.4857181,Woolson Co. (E. T. Guidor),NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
800,New Concord,OHIO,39.9936837,-81.7340168,Enterprise Co-operative Co. (G. A. Cleland) DSEN,NA,1,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,dsen
10718,New Philadelphia,OHIO,40.4897871,-81.4456706,"Phipps, J. B., North Broadway N",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n
10718,New Philadelphia,OHIO,40.4897871,-81.4456706,Tope & Co. GiECJNF,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,hecjnf
10718,New Philadelphia,OHIO,40.4897871,-81.4456706,"Wilson, E. E., East High St. Dr",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,u
26718,Newark,OHIO,40.0581205,-82.4012642,"Edminston Book Store Co., 9 Hudson Ave. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
26718,Newark,OHIO,40.0581205,-82.4012642,"Hall, Frank D. Dr",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,u
26718,Newark,OHIO,40.0581205,-82.4012642,"Leist & Kingery, 34 W. Main St. N",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n
26718,Newark,OHIO,40.0581205,-82.4012642,Scott Book Shop G,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
7858,Norwalk,OHIO,41.2425531,-82.6157331,"Bateham, C. S., & Co., 54-56 E. Main St. Gi",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,h
7858,Norwalk,OHIO,41.2425531,-82.6157331,"Central Drug Store, 24 E. Main St. Dr.",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,u
7858,Norwalk,OHIO,41.2425531,-82.6157331,"Jackson, C. F., Co. (T. Jackson), 1-5 W. Main St. D",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
4365,Oberlin,OHIO,41.2939386,-82.2173786,"Comings, A. G., & Son GGiRCJN",1,1,NA,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,ghrcjn
4365,Oberlin,OHIO,41.2939386,-82.2173786,"Haylor's Book Store (J. R. Haylor), 15 W. College St. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
4365,Oberlin,OHIO,41.2939386,-82.2173786,McKibben & Haskell GE,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ge
2500,Oxford,OHIO,39.5069974,-84.745231,Miami Co-operative Store GSECN,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,gsecn
2500,Oxford,OHIO,39.5069974,-84.745231,Western College Bookstore EL,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,el
7000,Painesville,OHIO,41.7244885,-81.245657,"Colby, Geo. S., & Co., Main St.",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n
7000,Painesville,OHIO,41.7244885,-81.245657,"Lightner, J. B., Main St.",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n
7000,Painesville,OHIO,41.7244885,-81.245657,"Lord, Geo. A., & Son, N. St. Clair St.",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,e
15044,Piqua,OHIO,40.1447732,-84.2424449,"Benkert, Geo., & Co., 212 N. Main St. N",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n
15044,Piqua,OHIO,40.1447732,-84.2424449,Zimmerman Book & Gift Shop GGiCJN,1,1,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,ghcjn
33011,Portsmouth,OHIO,40.1447732,-84.2424449,"Anderson Bros. Co. (E. C. Hood), 301 Chillicothe St. D",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
33011,Portsmouth,OHIO,40.1447732,-84.2424449,"Brandau Book & Staty. Co., 304 Chillicothe St. GERJN",1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,gerjn
33011,Portsmouth,OHIO,40.1447732,-84.2424449,"Corner Book Store, 2nd & Chillicothe Sts. GJN",1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gjn
